Zotu4	gi|954020257|gb|KM942191.1|	1744215	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Cecidomyiidae sp. BOLD:ACF0397 voucher BIOUG03808-G08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu4	gi|954006927|gb|KM931863.1|	1744215	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Cecidomyiidae sp. BOLD:ACF0397 voucher BIOUG03809-C10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu4	gi|943506980|gb|KM939030.1|	1744215	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Cecidomyiidae sp. BOLD:ACF0397 voucher BIOUG03861-A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu4	gi|943505162|gb|KM938121.1|	1744215	N/A	N/A	N/A	96.178	157	157	589	6	0	0	1	157	22	178	Cecidomyiidae sp. BOLD:ACF0397 voucher BIOUG06188-D01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu4	gi|331185552|gb|JF873324.1|	2324081	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Cecidomyiidae sp. JSDIP413-10 voucher BIOUG<CAN>:10JSROW-0413 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu5	gi|320505421|gb|HQ921979.1|	1372960	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Doratifera oxleyi voucher 10ANIC-02299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu5	gi|320505423|gb|HQ921980.1|	1372960	N/A	N/A	N/A	99.363	157	157	609	1	0	0	1	157	22	178	Doratifera oxleyi voucher 10ANIC-02301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu5	gi|529394777|gb|KF390412.1|	1372960	N/A	N/A	N/A	98.726	157	157	658	2	0	0	1	157	22	178	Doratifera oxleyi voucher 10ANIC-02302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu8	gi|320556285|gb|HQ951128.1|	1370899	N/A	N/A	N/A	100.000	157	157	658	0	0	0	1	157	22	178	Agrotis porphyricollis voucher 10ANIC-08162 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu8	gi|320556287|gb|HQ951129.1|	1370899	N/A	N/A	N/A	98.726	157	157	609	2	0	0	1	157	22	178	Agrotis porphyricollis voucher 10ANIC-08163 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu9	gi|1384336209|gb|MF850586.1|	2167326	N/A	N/A	N/A	95.541	157	157	658	7	0	0	1	157	22	178	Phoridae sp. BIOUG27591-A11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.65e-63	252	100	100
Zotu9	gi|1767108490|gb|MN408078.1|	2651588	N/A	N/A	N/A	94.904	157	157	657	8	0	0	1	157	21	177	Phoridae sp. isolate UGC0004508 cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial	4.72e-62	248	100	100
Zotu9	gi|1491902296|gb|MG294581.1|	2406069	N/A	N/A	N/A	94.904	157	157	579	8	0	0	1	157	12	168	Megaselia sp. BIOUG31057-F09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu9	gi|1214167752|gb|KY845426.1|	2001767	N/A	N/A	N/A	94.904	157	157	658	8	0	0	1	157	22	178	Phoridae sp. BIOUG02191-G04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu9	gi|1214167258|gb|KY845177.1|	2001745	N/A	N/A	N/A	94.904	157	157	638	8	0	0	1	157	22	178	Phoridae sp. BIOUG04910-H01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu9	gi|1214164697|gb|KY843890.1|	2001657	N/A	N/A	N/A	94.904	157	157	594	8	0	0	1	157	21	177	Phoridae sp. BIOUG15343-C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu10	gi|529402944|gb|KF393884.1|	1371829	N/A	N/A	N/A	96.815	157	157	550	5	0	0	1	157	22	178	Castulo doubledayi voucher 10ANIC-00656 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu10	gi|320503575|gb|HQ921056.1|	1371829	N/A	N/A	N/A	96.815	157	157	658	5	0	0	1	157	22	178	Castulo doubledayi voucher 10ANIC-00658 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu10	gi|529379531|gb|KF401400.1|	1372227	N/A	N/A	N/A	96.178	157	157	617	6	0	0	1	157	22	178	Corethropalpa sp. ANIC1 voucher CCDB-15844-F02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu10	gi|529370753|gb|KF397011.1|	1372227	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Corethropalpa sp. ANIC1 voucher CCDB-15844-F03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu10	gi|374969489|gb|JQ562336.1|	1103270	N/A	N/A	N/A	96.178	157	157	658	6	0	0	1	157	22	178	Noctuidae gen. noctBioLep01 sp. BioLep300 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu11	gi|1595617904|gb|MG473712.1|	2556965	N/A	N/A	N/A	97.452	157	157	528	4	0	0	1	157	21	177	Phoridae sp. BIOUG08870-E04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595617566|gb|MG473543.1|	2557026	N/A	N/A	N/A	97.452	157	157	516	4	0	0	1	157	9	165	Phoridae sp. BIOUG22372-B03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595614231|gb|MG471890.1|	2557010	N/A	N/A	N/A	97.452	157	157	528	4	0	0	1	157	21	177	Phoridae sp. BIOUG19229-B11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595611600|gb|MG477610.1|	2539298	N/A	N/A	N/A	97.452	157	157	519	4	0	0	1	157	12	168	Phoridae sp. BIOUG18864-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595606258|gb|MG474961.1|	2539334	N/A	N/A	N/A	97.452	157	157	480	4	0	0	1	157	21	177	Phoridae sp. BIOUG23676-D06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595604632|gb|MG474148.1|	2536558	N/A	N/A	N/A	97.452	157	157	628	4	0	0	1	157	22	178	Megaselia sp. BIOUG24342-E07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1595604626|gb|MG474145.1|	2539197	N/A	N/A	N/A	97.452	157	157	534	4	0	0	1	157	23	179	Phoridae sp. BIOUG09424-A03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1491904960|gb|MG295913.1|	2406219	N/A	N/A	N/A	97.452	157	157	576	4	0	0	1	157	9	165	Megaselia sp. BIOUG29166-F02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1491904102|gb|MG295484.1|	2406168	N/A	N/A	N/A	97.452	157	157	591	4	0	0	1	157	21	177	Megaselia sp. BIOUG27673-E10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu11	gi|1491903610|gb|MG295238.1|	2406139	N/A	N/A	N/A	97.452	157	157	588	4	0	0	1	157	21	177	Megaselia sp. BIOUG28458-A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu13	gi|163018995|gb|EU253829.1|	488259	N/A	N/A	N/A	97.452	157	157	1173	4	0	0	1	157	22	178	Calolampra sp. BL40 voucher BYU IGC BL40 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	3.62e-68	268	100	100
Zotu14	gi|1067969391|gb|KT090552.1|	1888100	N/A	N/A	N/A	96.815	157	157	579	5	0	0	1	157	12	168	Phoridae sp. BOLD-2016 voucher BIOUG11694-E04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1060913224|gb|KR644429.1|	1881774	N/A	N/A	N/A	96.815	157	157	577	5	0	0	1	157	22	178	Megaselia sp. BOLD-2016 voucher BIOUG07222-E12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1053137959|gb|KR672344.1|	1881774	N/A	N/A	N/A	96.815	157	157	556	5	0	0	1	157	22	178	Megaselia sp. BOLD-2016 voucher BIOUG07662-G04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1053125839|gb|KR666284.1|	1881774	N/A	N/A	N/A	96.815	157	157	589	5	0	0	1	157	22	178	Megaselia sp. BOLD-2016 voucher BIOUG07663-B07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1053115127|gb|KR660928.1|	1881774	N/A	N/A	N/A	96.815	157	157	570	5	0	0	1	157	13	169	Megaselia sp. BOLD-2016 voucher BIOUG07664-D11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1053114199|gb|KR660464.1|	1881774	N/A	N/A	N/A	96.815	157	157	559	5	0	0	1	157	9	165	Megaselia sp. BOLD-2016 voucher BIOUG07339-B10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1053111887|gb|KR659308.1|	1881774	N/A	N/A	N/A	96.815	157	157	658	5	0	0	1	157	22	178	Megaselia sp. BOLD-2016 voucher BIOUG07339-B03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.69e-66	263	100	100
Zotu14	gi|1067970189|gb|KT090951.1|	1888100	N/A	N/A	N/A	96.178	157	157	588	6	0	0	1	157	21	177	Phoridae sp. BOLD-2016 voucher BIOUG11650-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.84e-65	257	100	100
Zotu14	gi|1070307962|gb|KT088947.1|	1881774	N/A	N/A	N/A	95.541	157	157	562	7	0	0	1	157	9	165	Megaselia sp. BOLD-2016 voucher BIOUG11260-B08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.65e-63	252	100	100
Zotu15	gi|1247175507|gb|MF804653.1|	2040058	N/A	N/A	N/A	94.268	157	157	658	9	0	0	1	157	22	178	Geoscapheus sp. USNM ENT 01117419 voucher USNM:ENT:01117419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.90e-60	241	100	100
Zotu15	gi|1247175505|gb|MF804652.1|	2040057	N/A	N/A	N/A	94.268	157	157	658	9	0	0	1	157	22	178	Geoscapheus sp. USNM ENT 01117420 voucher USNM:ENT:01117420 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.90e-60	241	100	100
Zotu15	gi|323125425|gb|HQ936979.1|	1557676	N/A	N/A	N/A	92.994	157	157	658	11	0	0	1	157	22	178	Macropanesthia kinkuna voucher ANIC Database No.9 000225 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.71e-56	230	100	100
Zotu16	gi|562816834|gb|KF522564.1|	1178263	N/A	N/A	N/A	100.000	157	157	655	0	0	0	1	157	22	178	Elhamma australasiae voucher MJM-97-0316 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu16	gi|562816830|gb|KF522562.1|	1178263	N/A	N/A	N/A	100.000	157	157	654	0	0	0	1	157	22	178	Elhamma australasiae voucher MJM-97-0326 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu16	gi|320558273|gb|HQ952122.1|	1178263	N/A	N/A	N/A	100.000	157	157	658	0	0	0	1	157	22	178	Elhamma australasiae voucher 10ANIC-09497 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu16	gi|320558269|gb|HQ952120.1|	1178263	N/A	N/A	N/A	100.000	157	157	658	0	0	0	1	157	22	178	Elhamma australasiae voucher 10ANIC-09495 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu16	gi|320558267|gb|HQ952119.1|	1178263	N/A	N/A	N/A	100.000	157	157	658	0	0	0	1	157	22	178	Elhamma australasiae voucher 10ANIC-09494 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.73e-75	291	100	100
Zotu16	gi|320558275|gb|HQ952123.1|	1178263	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Elhamma australasiae voucher 10ANIC-09498 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214167110|gb|KY845103.1|	2001739	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Phoridae sp. BIOUG02396-G03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214160812|gb|KY834621.1|	1992698	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Phoridae sp. BIOUG02388-D12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214159933|gb|KY834179.1|	1992668	N/A	N/A	N/A	99.363	157	157	588	1	0	0	1	157	21	177	Phoridae sp. BIOUG15336-D10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214156147|gb|KY832282.1|	1989802	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Phoridae sp. BIOUG02397-D02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214152759|gb|KY830585.1|	1989699	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Phoridae sp. BIOUG02389-B12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1214151650|gb|KY830030.1|	1989663	N/A	N/A	N/A	99.363	157	157	594	1	0	0	1	157	21	177	Phoridae sp. BIOUG15392-C12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1196585713|gb|KY841499.1|	1998698	N/A	N/A	N/A	99.363	157	157	561	1	0	0	1	157	21	177	Phoridae sp. BIOUG21737-B01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1196579841|gb|KY838563.1|	1995783	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Phoridae voucher BIOUG02131-C10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1196578445|gb|KY837865.1|	1995742	N/A	N/A	N/A	99.363	157	157	576	1	0	0	1	157	21	177	Phoridae voucher BIOUG15336-G10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu17	gi|1196576439|gb|KY836861.1|	1995676	N/A	N/A	N/A	99.363	157	157	552	1	0	0	1	157	12	168	Phoridae voucher BIOUG15336-F12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu18	gi|917544545|gb|KP986422.1|	1661834	N/A	N/A	N/A	93.631	157	157	1179	10	0	0	1	157	22	178	Methana parva cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu20	gi|578897119|gb|KF551710.1|	1454707	N/A	N/A	N/A	99.363	157	157	686	1	0	0	1	157	35	191	Parhypates bonellii cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu20	gi|578897097|gb|KF551699.1|	1454697	N/A	N/A	N/A	98.726	157	157	685	2	0	0	1	157	34	190	Notonomus chalybaeus cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	4.65e-72	281	100	100
Zotu20	gi|1654303062|gb|MK091018.1|	2582720	N/A	N/A	N/A	98.089	157	157	682	3	0	0	1	157	34	190	Nurus imperialis voucher EMEC:346348 QM23 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1654303060|gb|MK091017.1|	2582720	N/A	N/A	N/A	98.089	157	157	684	3	0	0	1	157	34	190	Nurus imperialis voucher EMEC:346347 QM22 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1654303058|gb|MK091016.1|	2582720	N/A	N/A	N/A	98.089	157	157	631	3	0	0	1	157	8	164	Nurus imperialis voucher EMEC:346354 kww476 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1370690020|gb|MF637221.1|	2113840	N/A	N/A	N/A	98.089	157	157	591	3	0	0	1	157	21	177	Chlaenius sp. BIOUG25680-C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1370689742|gb|MF637082.1|	2113839	N/A	N/A	N/A	98.089	157	157	588	3	0	0	1	157	21	177	Chlaenius sp. BIOUG25680-C05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1169298609|gb|KU906278.1|	109858	N/A	N/A	N/A	98.089	157	157	658	3	0	0	1	157	22	178	Chlaenius vestitus voucher ZFMK-TIS-2517737 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1358114868|gb|MF642083.1|	2113843	N/A	N/A	N/A	98.089	157	157	591	3	0	0	1	157	21	177	Chlaenius sp. BIOUG25680-C04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu20	gi|1358113626|gb|MF641462.1|	1709619	N/A	N/A	N/A	98.089	157	157	588	3	0	0	1	157	18	174	Chlaenius tricolor voucher BIOUG25680-C12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu24	gi|320505251|gb|HQ921894.1|	1558064	N/A	N/A	N/A	99.363	157	157	658	1	0	0	1	157	22	178	Pollanisus viridipulverulenta voucher 10ANIC-02150 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.60e-73	285	100	100
Zotu24	gi|331129530|gb|JF840326.1|	1558064	N/A	N/A	N/A	98.726	157	157	658	2	0	0	1	157	22	178	Pollanisus viridipulverulenta voucher 10ANIC-02151 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu24	gi|320505249|gb|HQ921893.1|	1558064	N/A	N/A	N/A	98.726	157	157	658	2	0	0	1	157	22	178	Pollanisus viridipulverulenta voucher 10ANIC-02149 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu24	gi|320505247|gb|HQ921892.1|	1558064	N/A	N/A	N/A	98.726	157	157	658	2	0	0	1	157	22	178	Pollanisus viridipulverulenta voucher 10ANIC-02148 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu29	gi|344184364|gb|JN276978.1|	1558049	N/A	N/A	N/A	94.904	157	157	658	8	0	0	1	157	22	178	Platyzosteria melanaria voucher ANIC Database No.9 000190 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu29	gi|323125411|gb|HQ936972.1|	1558049	N/A	N/A	N/A	94.904	157	157	658	8	0	0	1	157	22	178	Platyzosteria melanaria voucher ANIC Database No.9 000189 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu30	gi|573463425|gb|KJ082759.1|	1446289	N/A	N/A	N/A	94.904	157	157	657	8	0	0	1	157	21	177	Elaphropeza sp. EC35 voucher AB42405528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.70e-61	246	100	100
Zotu33	gi|917544517|gb|KP986408.1|	1703348	N/A	N/A	N/A	93.631	157	157	658	10	0	0	1	157	22	178	Celatoblatta marksae cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu33	gi|345030576|gb|JN297480.1|	1558067	N/A	N/A	N/A	92.357	157	157	658	12	0	0	1	157	22	178	Polyzosteria cuprea voucher ANIC Database No.9 000202 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.96e-55	224	100	100
Zotu35	gi|1484008919|gb|MG114770.1|	2366881	N/A	N/A	N/A	93.631	157	157	657	10	0	0	1	157	21	177	Anthomyiidae sp. BIOUG22955-A05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|1015590897|gb|KR391632.1|	1823257	N/A	N/A	N/A	93.631	157	157	567	10	0	0	1	157	12	168	Paramyia sp. BOLD:AAG0176 voucher BIOUG12739-C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|835389912|gb|KP697632.1|	1665007	N/A	N/A	N/A	93.631	157	157	699	10	0	0	1	157	39	195	Tipulidae sp. DIMDB027-13 voucher MDFRC_DI0049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|835389543|gb|KP697553.1|	1665001	N/A	N/A	N/A	93.631	157	157	695	10	0	0	1	157	39	195	Tipulidae sp. DIMDB006-13 voucher MDFRC_DI0027 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|835389499|gb|KP697543.1|	1665005	N/A	N/A	N/A	93.631	157	157	695	10	0	0	1	157	39	195	Tipulidae sp. DIMDB010-13 voucher MDFRC_DI0031 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|835388972|gb|KP697424.1|	1665003	N/A	N/A	N/A	93.631	157	157	699	10	0	0	1	157	39	195	Tipulidae sp. DIMDB008-13 voucher MDFRC_DI0029 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|943502514|gb|KM929477.1|	1744256	N/A	N/A	N/A	93.631	157	157	658	10	0	0	1	157	22	178	Scathophagidae sp. BOLD:ACG6031 voucher BIOUG04632-G08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|304278938|gb|HM413374.1|	2332763	N/A	N/A	N/A	93.631	157	157	658	10	0	0	1	157	22	178	Paramyia sp. BBDEE113-10 voucher BIOUG<CAN>:09BBEDI-2076 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	3.68e-58	235	100	100
Zotu35	gi|1484019097|gb|MG117360.1|	1720740	N/A	N/A	N/A	92.994	157	157	600	11	0	0	1	157	21	177	Pollenia griseotomentosa voucher BIOUG27525-C05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.71e-56	230	100	100
Zotu39	gi|1031893641|gb|KR488761.1|	1845023	N/A	N/A	N/A	98.726	157	157	658	2	0	0	1	157	22	178	Chlaenius impunctifrons voucher BIOUG02555-B09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	1.67e-71	279	100	100
Zotu39	gi|1160416563|gb|KU876029.1|	1944119	N/A	N/A	N/A	98.089	157	157	658	3	0	0	1	157	22	178	Pterostichus agonus voucher UAM:Ento:244211 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
Zotu39	gi|1031904441|gb|KR482519.1|	1845344	N/A	N/A	N/A	98.089	157	157	549	3	0	0	1	157	21	177	Carabidae sp. BOLD:AAB2547 voucher BIOUG13564-H04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	7.79e-70	274	100	100
